header	time	ax1	ay1	az1	ax2	ay2	az2
[accel]	11504	-188	68	16360	-92	224	16472
[accel]	11514	-268	84	16272	-140	56	16368
[accel]	11524	-172	4	16304	-120	152	16332
[accel]	11534	-188	16	16328	-56	204	16456
[accel]	11544	-284	84	16384	-232	196	16392
[accel]	11554	-240	56	16492	-136	200	16292
[accel]	11564	-224	12	16408	-124	176	16320
[accel]	11574	-124	-20	16428	-128	276	16560
[accel]	11584	-156	56	16316	-168	256	16336
[accel]	11594	-252	68	16276	-156	140	16324
[accel]	11604	-200	12	16464	-184	132	16308
[accel]	11614	-188	-20	16356	-128	160	16272
[accel]	11624	-96	-16	16432	-100	224	16304
[accel]	11634	-228	92	16452	-152	220	16356
[accel]	11644	-228	0	16336	-84	132	16456
[accel]	11654	-184	56	16468	-140	296	16428
[accel]	11664	-160	-32	16168	-168	100	16352
[accel]	11674	-280	4	16340	-200	204	16392
[accel]	11684	-300	100	16352	-160	344	16352
[accel]	11694	-140	60	16412	-44	312	16472
[accel]	11704	-236	16	16344	-64	128	16308
[accel]	11714	-92	0	16424	-68	176	16392
[accel]	11724	-160	36	16356	-112	228	16436
[accel]	11734	-152	-52	16336	-68	280	16344
[accel]	11744	-116	-8	16284	-132	304	16308
[accel]	11754	-156	0	16344	-84	252	16428
[accel]	11764	-244	0	16420	-180	192	16356
[accel]	11774	-132	-20	16372	-160	260	16512
[accel]	11784	-204	72	16264	-40	140	16492
[accel]	11794	-132	88	16392	-108	248	16480
[accel]	11804	-236	-16	16296	-84	232	16412
[accel]	11814	-164	20	16396	-40	240	16420
[accel]	11824	-268	0	16372	-76	208	16440
[accel]	11834	-176	132	16276	-64	164	16472
[accel]	11844	-248	40	16484	-120	280	16284
[accel]	11854	-140	-36	16412	-84	236	16240
[accel]	11864	-192	-8	16300	-160	212	16428
[accel]	11874	-184	-44	16356	-96	172	16332
[accel]	11884	-164	64	16456	-116	208	16384
[accel]	11894	-232	16	16404	-196	252	16508
[accel]	11904	-220	-48	16440	-176	252	16532
[accel]	11914	-288	-40	16356	-224	324	16476
[accel]	11924	-248	0	16280	-152	264	16388
[accel]	11934	-236	8	16260	-224	216	16300
[accel]	11944	-140	-48	16416	-108	228	16344
[accel]	11954	-252	-20	16428	-76	304	16268
[accel]	11964	-240	24	16204	-196	204	16440
[accel]	11974	-168	-16	16364	-112	28	16456
[accel]	11984	-236	116	16328	-124	292	16380
[accel]	11994	-200	20	16312	-28	196	16340
[accel]	12004	-140	108	16324	-108	212	16396
[accel]	12014	-160	96	16352	40	192	16324
[accel]	12024	-244	-76	16292	-84	148	16404
[accel]	12034	-188	-68	16488	-100	172	16328
[accel]	12044	-204	-96	16408	-40	148	16304
[accel]	12054	-196	64	16316	-84	312	16332
[accel]	12064	-148	-12	16268	-68	100	16372
[accel]	12075	-124	-12	16320	-172	184	16500
[accel]	12084	-200	0	16408	-164	116	16480
[accel]	12094	-212	84	16308	-188	176	16408
[accel]	12104	-192	60	16296	-100	220	16368
[accel]	12114	-96	64	16388	-84	180	16344
[accel]	12124	-232	40	16372	-140	156	16512
[accel]	12134	-260	60	16452	-116	228	16272
[accel]	12144	-284	-8	16360	-108	232	16428
[accel]	12154	-176	112	16272	-144	128	16308
[accel]	12164	-264	32	16280	-160	196	16544
[accel]	12174	-200	44	16420	-128	252	16372
[accel]	12184	-148	100	16436	-100	156	16480
[accel]	12194	-148	-88	16272	-120	184	16480
[accel]	12204	-264	12	16480	-152	168	16384
[accel]	12214	-192	4	16372	-140	264	16408
[accel]	12224	-264	36	16304	-140	324	16532
[accel]	12234	-88	68	16464	-84	208	16428
[accel]	12244	-204	104	16456	-92	292	16444
[accel]	12254	-316	52	16356	-144	160	16516
[accel]	12264	-212	12	16356	-112	192	16376
[accel]	12274	-216	52	16356	-92	128	16320
[accel]	12284	-200	32	16440	-116	128	16412
[accel]	12294	-220	84	16348	-200	112	16416
[accel]	12304	-248	24	16360	-156	64	16372
[accel]	12314	-232	0	16288	-128	216	16488
[accel]	12324	-160	48	16368	-60	176	16420
[accel]	12334	-172	24	16380	-84	176	16484
[accel]	12344	-192	8	16372	-164	248	16504
[accel]	12354	-136	36	16328	-72	316	16532
[accel]	12364	-264	-64	16344	-152	264	16484
[accel]	12374	-156	-12	16356	-100	204	16472
[accel]	12384	-236	4	16372	-92	244	16524
[accel]	12394	-160	-20	16384	-180	320	16440
[accel]	12404	-252	56	16408	-136	212	16396
[accel]	12414	-232	-20	16460	-128	192	16492
[accel]	12424	-140	-8	16428	40	184	16336
[accel]	12434	-268	12	16240	-44	212	16444
[accel]	12444	-252	48	16440	-68	192	16420
[accel]	12454	-288	-52	16360	-176	332	16480
[accel]	12464	-212	68	16296	-132	164	16412
[accel]	12474	-208	16	16356	-172	240	16284
[accel]	12484	-256	-60	16400	-212	232	16384
[accel]	12494	-124	36	16416	-76	248	16452
[accel]	12504	-212	84	16436	-120	260	16496
[accel]	12514	-260	-4	16380	-172	268	16468
[accel]	12524	-124	92	16368	-92	256	16368
[accel]	12534	-260	-36	16356	-92	260	16536
[accel]	12544	-140	32	16340	-148	196	16336
[accel]	12554	-116	-4	16416	-60	204	16312
[accel]	12564	-296	-16	16288	-68	152	16412
[accel]	12574	-176	-28	16316	-76	244	16408
[accel]	12584	-120	-32	16292	-128	244	16464
[accel]	12594	-212	8	16272	-144	176	16416
[accel]	12604	-192	44	16368	-108	172	16476
[accel]	12614	-148	-32	16392	-52	312	16600
[accel]	12624	-172	16	16432	-164	236	16428
[accel]	12634	-304	28	16468	-104	196	16388
[accel]	12644	-196	56	16228	-116	224	16416
[accel]	12654	-220	96	16304	-36	296	16364
[accel]	12664	-212	-76	16376	-148	256	16496
[accel]	12674	-172	12	16300	-144	224	16488
[accel]	12684	-224	-28	16456	-36	168	16532
[accel]	12694	-264	-12	16324	-196	200	16472
[accel]	12704	-168	4	16484	-168	160	16392
[accel]	12715	-164	12	16328	-32	200	16428
[accel]	12724	-244	16	16396	-92	172	16384
[accel]	12734	-184	52	16404	-76	272	16336
[accel]	12744	-132	-60	16276	-120	200	16372
[accel]	12754	-232	-28	16360	-144	176	16356
[accel]	12764	-212	-56	16224	-88	168	16436
[accel]	12774	-172	-12	16412	-100	232	16412
[accel]	12784	-312	-52	16244	-148	216	16444
[accel]	12794	-156	-4	16372	-156	288	16352
[accel]	12804	-228	84	16468	-184	156	16432
[accel]	12814	-148	-24	16428	-116	236	16388
[accel]	12824	-188	52	16260	-120	272	16400
[accel]	12834	-148	-8	16420	-72	180	16352
[accel]	12844	-120	96	16536	-168	100	16428
[accel]	12854	-224	-20	16412	-100	196	16292
[accel]	12864	-276	-60	16332	-168	200	16468
[accel]	12874	-196	84	16428	-12	184	16324
[accel]	12884	-272	16	16332	-168	196	16464
[accel]	12894	-264	-24	16396	-168	232	16476
[accel]	12904	-292	64	16344	-128	128	16456
[accel]	12914	-180	16	16404	-140	216	16340
[accel]	12924	-192	24	16356	-220	132	16440
[accel]	12934	-140	-64	16344	-144	232	16312
[accel]	12944	-148	52	16372	-160	172	16336
[accel]	12954	-152	-56	16328	-176	204	16376
[accel]	12964	-244	8	16368	-112	124	16412
[accel]	12974	-152	52	16320	-24	168	16392
[accel]	12984	-288	4	16384	-84	216	16376
[accel]	12994	-196	-24	16232	-116	200	16412
[accel]	13004	-188	-44	16420	-164	140	16452
[accel]	13014	-104	76	16444	-180	256	16308
[accel]	13024	-236	-4	16364	-108	312	16388
[accel]	13034	-156	48	16416	-156	296	16332
[accel]	13044	-208	120	16504	-84	196	16404
[accel]	13054	-204	32	16336	-96	184	16356
[accel]	13064	-200	-12	16576	-152	252	16464
[accel]	13074	-212	144	16412	-148	252	16380
[accel]	13084	-192	20	16320	-60	204	16332
[accel]	13094	-200	152	16376	-44	132	16460
[accel]	13104	-268	32	16340	-152	76	16536
[accel]	13114	-228	32	16392	-16	228	16384
[accel]	13124	-176	88	16320	-104	236	16324
[accel]	13134	-204	20	16300	-184	224	16352
[accel]	13144	-176	52	16480	-144	212	16356
[accel]	13154	-164	-80	16456	-132	228	16452
[accel]	13164	-168	-80	16508	-88	184	16432
[accel]	13174	-160	-20	16356	-160	108	16364
[accel]	13184	-192	24	16280	-120	184	16400
[accel]	13194	-188	-32	16400	-172	136	16424
[accel]	13204	-172	24	16324	-136	208	16396
[accel]	13214	-192	84	16216	-76	272	16408
[accel]	13224	-168	68	16264	-152	224	16424
[accel]	13234	-192	40	16256	-204	216	16520
[accel]	13244	-172	84	16308	-104	180	16456
[accel]	13254	-216	-8	16392	-68	212	16464
[accel]	13264	-272	-40	16288	-180	228	16484
[accel]	13274	-208	44	16316	-128	232	16460
[accel]	13284	-336	-92	16364	-44	252	16364
[accel]	13294	-236	0	16312	-136	196	16420
[accel]	13304	-148	24	16572	-104	248	16520
[accel]	13314	-120	64	16400	44	180	16364
[accel]	13324	-316	124	16428	-92	140	16432
[accel]	13334	-148	-44	16364	-176	232	16264
[accel]	13344	-236	28	16416	-156	280	16484
[accel]	13355	-228	68	16324	-88	212	16408
[accel]	13364	-288	12	16248	-56	244	16456
[accel]	13374	-232	72	16432	-216	168	16424
[accel]	13384	-180	40	16332	-228	124	16408
[accel]	13394	-128	-84	16352	-72	96	16400
[accel]	13404	-156	96	16264	-72	100	16412
[accel]	13414	-192	4	16388	-200	220	16320
[accel]	13424	-316	-56	16436	-144	140	16504
[accel]	13434	-236	4	16280	-8	204	16400
[accel]	13444	-208	48	16360	-88	316	16352
[accel]	13454	-288	76	16396	-80	292	16504
[accel]	13464	-144	8	16476	-124	232	16436
[accel]	13474	-168	28	16268	-112	224	16464
[accel]	13484	-152	52	16372	-160	240	16464
[accel]	13494	-252	56	16432	-76	160	16424
[accel]	13504	-144	-64	16356	-88	240	16292
[accel]	13514	-172	12	16432	-136	184	16564
[accel]	13524	-208	80	16368	-84	144	16320
[accel]	13534	-72	24	16504	-228	168	16400
[accel]	13544	-216	-32	16404	-72	336	16520
[accel]	13554	-320	44	16460	-52	128	16452
[accel]	13564	-272	-24	16360	-192	148	16256
[accel]	13574	-228	-44	16368	-152	104	16304
[accel]	13584	-228	12	16488	-32	244	16368
[accel]	13594	-176	108	16416	-108	256	16360
[accel]	13604	-316	-12	16436	-80	212	16492
[accel]	13614	-276	0	16372	-56	208	16304
[accel]	13624	-232	64	16424	-136	156	16452
[accel]	13634	-180	24	16436	-96	192	16568
[accel]	13644	-152	-12	16400	-36	212	16516
[accel]	13654	-236	64	16508	-136	92	16504
[accel]	13664	-236	116	16352	-76	160	16364
[accel]	13674	-236	-104	16428	-120	112	16420
[accel]	13684	-300	24	16400	-204	272	16496
[accel]	13694	-244	-24	16416	-252	212	16416
[accel]	13704	-160	28	16364	-128	176	16476
[accel]	13714	-200	-24	16360	-124	236	16436
[accel]	13724	-196	-28	16288	-40	240	16424
[accel]	13734	-204	-36	16268	-140	196	16424
[accel]	13744	-208	68	16284	-116	84	16436
[accel]	13754	-172	-32	16272	-116	208	16420
[accel]	13764	-204	72	16284	-132	192	16416
[accel]	13774	-208	4	16356	-136	216	16432
[accel]	13784	-244	16	16444	-120	176	16248
[accel]	13794	-248	128	16452	-96	180	16392
[accel]	13804	-196	-20	16268	-120	244	16456
[accel]	13814	-128	76	16400	-108	236	16432
[accel]	13824	-308	44	16468	-96	272	16360
[accel]	13834	-128	64	16396	-100	228	16312
[accel]	13844	-288	-28	16304	-76	260	16532
[accel]	13854	-172	12	16320	-80	248	16512
[accel]	13864	-244	40	16496	-92	276	16444
[accel]	13874	-244	48	16332	-88	204	16344
[accel]	13884	-116	28	16380	-96	168	16376
[accel]	13894	-240	100	16448	-112	276	16404
[accel]	13904	-56	72	16460	-180	256	16356
[accel]	13914	-132	56	16304	-136	296	16292
[accel]	13924	-132	-28	16476	-104	188	16468
[accel]	13934	-172	12	16352	-96	256	16484
[accel]	13944	-148	-40	16348	-112	188	16464
[accel]	13954	-184	-8	16352	-56	236	16424
[accel]	13964	-120	4	16348	-156	92	16432
[accel]	13974	-264	8	16432	-116	196	16404
[accel]	13984	-172	32	16320	-164	196	16492
[accel]	13995	-192	44	16388	-96	208	16416
[accel]	14004	-236	44	16276	-228	172	16376
[accel]	14014	-244	124	16484	-108	248	16348
[accel]	14024	-128	-56	16336	-92	248	16336
[accel]	14034	-140	152	16460	-68	216	16400
[accel]	14044	-260	-16	16296	-20	176	16404
[accel]	14054	-188	4	16220	-148	132	16364
[accel]	14064	-168	-36	16296	-124	240	16504
[accel]	14074	-168	72	16416	-136	188	16436
[accel]	14084	-152	-8	16216	-176	300	16352
[accel]	14094	-260	32	16424	-128	172	16140
[accel]	14104	-180	-44	16320	-48	148	16416
[accel]	14114	-224	-32	16336	-160	264	16352
[accel]	14124	-240	96	16284	-200	228	16420
[accel]	14134	-184	88	16548	-100	200	16424
[accel]	14144	-164	60	16244	-76	228	16444
[accel]	14154	-196	96	16384	-132	228	16448
[accel]	14164	-256	72	16388	-36	224	16452
[accel]	14174	-220	-12	16396	-136	204	16444
[accel]	14184	-176	-12	16376	-160	192	16448
[accel]	14194	-240	48	16284	-80	156	16484
[accel]	14204	-232	68	16348	-112	296	16492
[accel]	14214	-236	-36	16368	-132	172	16400
[accel]	14224	-252	-36	16348	-148	248	16456
[accel]	14234	-348	64	16308	-108	256	16524
[accel]	14244	-164	-8	16276	-104	140	16344
[accel]	14254	-176	24	16348	-244	208	16320
[accel]	14264	-192	28	16516	-152	192	16364
[accel]	14274	-208	32	16348	-56	180	16512
[accel]	14284	-252	36	16288	-164	104	16468
[accel]	14294	-304	-24	16308	-100	204	16400
[accel]	14304	-324	48	16492	-88	180	16424
[accel]	14314	-228	68	16340	-80	200	16400
[accel]	14324	-220	-88	16384	-144	168	16416
[accel]	14334	-256	92	16288	-132	288	16340
[accel]	14344	-100	-56	16284	-140	236	16312
[accel]	14354	-192	4	16272	-148	224	16332
[accel]	14364	-192	-36	16452	-84	268	16404
[accel]	14374	-180	4	16312	-84	264	16388
[accel]	14384	-208	-12	16428	-44	236	16432
[accel]	14394	-160	96	16384	-88	272	16304
[accel]	14404	-288	4	16356	-20	196	16364
[accel]	14414	-244	-32	16360	-112	132	16400
[accel]	14424	-124	-32	16380	16	224	16396
[accel]	14434	-296	40	16412	-68	204	16356
[accel]	14444	-164	100	16376	-52	168	16396
[accel]	14454	-244	116	16396	-84	220	16408
[accel]	14464	-252	52	16396	-128	240	16280
[accel]	14474	-168	100	16272	-136	204	16508
[accel]	14484	-236	0	16272	-140	148	16336
[accel]	14494	-236	-20	16360	-24	148	16356
[accel]	14504	-260	28	16208	-88	196	16400
[accel]	14514	-208	-60	16300	-72	168	16468
[accel]	14524	-288	28	16396	-140	200	16344
[accel]	14534	-256	80	16372	8	260	16360
[accel]	14544	-104	-12	16424	28	136	16424
[accel]	14554	-184	-60	16388	-168	160	16324
[accel]	14564	-192	16	16392	-132	188	16432
[accel]	14574	-100	-12	16348	-44	160	16308
[accel]	14584	-288	-12	16348	-116	252	16352
[accel]	14594	-324	16	16336	-176	216	16304
[accel]	14604	-124	12	16396	-124	184	16428
[accel]	14614	-212	28	16408	-152	244	16376
[accel]	14624	-260	112	16380	-168	344	16404
[accel]	14635	-196	44	16328	-108	116	16380
[accel]	14644	-224	72	16344	-124	212	16488
[accel]	14654	-240	-32	16364	-28	144	16428
[accel]	14664	-304	60	16308	-140	192	16356
[accel]	14674	-192	48	16308	-200	208	16404
[accel]	14684	-240	-36	16392	-128	140	16416
[accel]	14694	-212	60	16308	0	120	16244
[accel]	14704	-256	-20	16384	-112	320	16416
[accel]	14714	-208	84	16340	-148	256	16360
[accel]	14724	-288	-76	16272	-168	260	16360
[accel]	14734	-204	-24	16380	-92	56	16352
[accel]	14744	-260	12	16412	-96	212	16424
[accel]	14754	-272	4	16324	-32	184	16392
[accel]	14764	-184	68	16276	-92	176	16336
[accel]	14774	-220	24	16448	-148	148	16452
[accel]	14784	-220	12	16284	-68	176	16504
[accel]	14794	-208	-4	16272	-152	264	16476
[accel]	14804	-136	4	16236	-184	160	16504
[accel]	14814	-200	-108	16412	-192	260	16384
[accel]	14824	-168	-36	16216	-12	152	16256
[accel]	14834	-192	-12	16428	-180	144	16280
[accel]	14844	-108	52	16432	-148	296	16344
[accel]	14854	-136	-64	16296	-44	348	16344
[accel]	14864	-232	32	16260	-132	264	16464
[accel]	14874	-288	20	16368	-12	176	16508
[accel]	14884	-220	60	16396	-184	264	16372
[accel]	14894	-216	36	16408	-112	216	16416
[accel]	14904	-176	44	16348	-168	232	16384
[accel]	14914	-132	-20	16376	-108	120	16524
[accel]	14924	-228	36	16404	-96	176	16384
[accel]	14934	-148	56	16316	-44	188	16240
[accel]	14944	-256	88	16420	-228	316	16444
[accel]	14954	-192	104	16356	-164	196	16388
[accel]	14964	-100	-44	16344	-68	296	16340
[accel]	14974	-136	8	16468	-76	260	16352
[accel]	14984	-112	8	16288	-64	124	16468
[accel]	14994	-204	-8	16404	-92	220	16400
[accel]	15004	-64	60	16428	-188	176	16264
[accel]	15014	-236	-8	16428	-144	192	16396
[accel]	15024	-192	-40	16268	-64	196	16400
[accel]	15034	-224	32	16416	-28	260	16508
[accel]	15044	-248	24	16320	-52	136	16316
[accel]	15054	-132	56	16332	-68	260	16320
[accel]	15064	-124	-28	16344	-104	264	16372
[accel]	15074	-288	-88	16412	-112	140	16348
[accel]	15084	-300	36	16456	-176	220	16404
[accel]	15094	-140	0	16348	-252	168	16392
[accel]	15104	-156	-28	16432	-168	204	16344
[accel]	15114	-192	-44	16288	-96	284	16280
[accel]	15124	-208	28	16140	-176	268	16324
[accel]	15134	-236	-16	16328	-96	268	16336
[accel]	15144	-232	80	16288	-204	268	16364
[accel]	15154	-148	-28	16372	-188	220	16496
[accel]	15164	-216	92	16348	-140	180	16504
[accel]	15174	-180	24	16452	-212	208	16404
[accel]	15184	-184	-12	16352	-132	184	16432
[accel]	15194	-240	-60	16400	-116	120	16444
[accel]	15204	-236	124	16388	-144	124	16500
[accel]	15214	-220	-12	16412	-180	160	16320
[accel]	15224	-192	84	16316	-152	188	16256
[accel]	15234	-204	24	16232	-96	108	16456
[accel]	15244	-184	-28	16216	-96	132	16508
[accel]	15254	-232	60	16308	-112	200	16276
[accel]	15264	-112	28	16364	-192	108	16432
[accel]	15275	-228	-52	16200	-84	228	16280
[accel]	15284	-120	-40	16536	-80	236	16448
[accel]	15294	-192	80	16280	-132	184	16416
[accel]	15304	-272	-32	16400	-280	268	16432
[accel]	15314	-148	60	16424	-88	148	16256
[accel]	15324	-176	-4	16220	-164	240	16472
[accel]	15334	-176	68	16400	-172	184	16448
[accel]	15344	-152	84	16304	-184	292	16340
[accel]	15354	-232	28	16312	-220	224	16472
[accel]	15364	-208	-36	16348	-108	140	16364
[accel]	15374	-240	92	16320	-48	224	16464
[accel]	15384	-36	20	16264	-164	216	16408
[accel]	15394	-156	84	16392	-124	144	16440
[accel]	15404	-236	68	16324	-92	236	16272
[accel]	15414	-252	52	16304	-108	152	16348
[accel]	15424	-200	108	16440	-184	256	16368
[accel]	15434	-160	12	16244	-104	172	16380
[accel]	15444	-256	76	16420	-188	280	16320
[accel]	15454	-256	0	16244	-152	268	16412
[accel]	15464	-152	100	16352	-160	276	16608
[accel]	15474	-224	-36	16364	-96	208	16232
[accel]	15484	-164	-84	16376	-104	236	16384
[accel]	15494	-124	64	16452	-152	200	16516
[accel]	15504	-320	-24	16280	-108	176	16408
[accel]	15514	-96	-96	16376	-108	188	16424
[accel]	15524	-240	100	16396	-68	272	16360
[accel]	15534	-184	16	16248	-148	192	16436
[accel]	15544	-236	12	16380	8	204	16460
[accel]	15554	-140	48	16444	-164	128	16284
[accel]	15564	-148	-32	16256	-76	300	16496
[accel]	15574	-252	8	16332	-40	212	16412
[accel]	15584	-128	-4	16380	-128	208	16268
[accel]	15594	-220	100	16392	-88	108	16384
[accel]	15604	-228	84	16440	-116	228	16320
[accel]	15614	-112	12	16324	-104	316	16472
[accel]	15624	-184	16	16332	-176	248	16420
[accel]	15634	-216	-12	16360	-184	92	16400
[accel]	15644	-192	128	16400	-128	116	16472
[accel]	15654	-180	-104	16372	-68	204	16412
[accel]	15664	-192	8	16280	-200	272	16336
[accel]	15674	-228	32	16412	-64	320	16444
[accel]	15684	-216	28	16300	-160	208	16428
[accel]	15694	-168	20	16392	-20	212	16468
[accel]	15704	-216	12	16328	-80	348	16476
[accel]	15714	-220	12	16380	-176	248	16396
[accel]	15724	-188	20	16336	-164	260	16568
[accel]	15734	-272	56	16284	-200	236	16392
[accel]	15744	-196	-4	16444	-12	184	16416
[accel]	15754	-156	48	16396	-160	180	16332
[accel]	15764	-232	76	16352	-84	204	16288
[accel]	15774	-136	24	16280	-200	188	16288
[accel]	15784	-360	0	16388	-20	212	16376
[accel]	15794	-272	8	16348	-132	172	16364
[accel]	15804	-76	16	16420	-100	156	16416
[accel]	15814	-256	56	16372	-172	260	16496
[accel]	15824	-304	68	16300	-20	164	16356
[accel]	15834	-212	32	16368	-112	236	16436
[accel]	15844	-220	-64	16476	-96	136	16472
[accel]	15854	-240	8	16356	-108	92	16320
[accel]	15864	-180	8	16340	-152	136	16404
[accel]	15874	-216	-64	16396	-160	124	16324
[accel]	15884	-184	-8	16360	-84	192	16372
[accel]	15894	-172	44	16212	-100	80	16212
[accel]	15904	-140	8	16356	-192	280	16364
[accel]	15915	-148	64	16416	-32	188	16384
[accel]	15924	-160	24	16352	-208	204	16312
[accel]	15934	-100	24	16408	-76	184	16404
[accel]	15944	-220	40	16520	-128	148	16424
[accel]	15954	-140	40	16324	-92	216	16340
[accel]	15964	-140	136	16288	-236	288	16424
[accel]	15974	-280	92	16356	-132	212	16272
[accel]	15984	-256	-24	16416	-228	236	16400
[accel]	15994	-128	24	16240	-56	136	16492
[accel]	16004	-244	36	16532	-212	204	16348
[accel]	16014	-276	32	16424	-176	184	16320
[accel]	16024	-144	-24	16364	-164	204	16296
[accel]	16034	-192	16	16424	-144	104	16472
[accel]	16044	-184	104	16208	-144	200	16368
[accel]	16054	-168	16	16272	-228	112	16484
[accel]	16064	-96	-28	16464	-132	280	16276
[accel]	16074	-224	0	16304	-60	156	16544
[accel]	16084	-244	8	16436	-128	240	16412
[accel]	16094	-236	-36	16232	-88	308	16412
[accel]	16104	-204	-4	16372	-156	248	16328
[accel]	16114	-268	68	16336	-112	220	16468
[accel]	16124	-132	76	16364	-72	280	16492
[accel]	16134	-316	-28	16504	-64	180	16564
[accel]	16144	-236	48	16436	-120	228	16472
[accel]	16154	-244	32	16388	-212	236	16508
[accel]	16164	-172	-60	16392	-192	296	16456
[accel]	16174	-348	-12	16328	-88	272	16408
[accel]	16184	-216	100	16292	-124	188	16340
[accel]	16194	-352	20	16376	-132	164	16344
[accel]	16204	-152	44	16356	-32	180	16372
[accel]	16214	-116	76	16396	-168	260	16392
[accel]	16224	-208	-12	16404	-112	232	16324
[accel]	16234	-208	20	16308	-252	216	16436
[accel]	16244	-264	-8	16368	-28	304	16472
[accel]	16254	-192	-36	16308	-148	268	16308
[accel]	16264	-212	-12	16228	-184	188	16332
[accel]	16274	-192	48	16352	-128	152	16288
[accel]	16284	-240	-20	16300	-52	228	16380
[accel]	16294	-236	-60	16476	-112	264	16464
[accel]	16304	-196	56	16324	-88	216	16388
[accel]	16314	-104	48	16328	-80	204	16388
[accel]	16324	-340	24	16344	-80	212	16380
[accel]	16334	-212	16	16388	-100	240	16344
[accel]	16344	-172	-28	16404	-184	180	16516
[accel]	16354	-172	20	16320	-8	116	16340
[accel]	16364	-172	80	16440	-72	204	16384
[accel]	16374	-232	-40	16320	-84	240	16460
[accel]	16384	-212	0	16276	-44	308	16424
[accel]	16394	-244	4	16320	-128	168	16384
[accel]	16404	-272	-44	16428	-92	180	16260
[accel]	16414	-224	16	16372	-152	296	16464
[accel]	16424	-256	-40	16424	-100	268	16476
[accel]	16434	-128	40	16308	-96	168	16372
[accel]	16444	-148	-8	16352	-136	264	16460
[accel]	16454	-180	12	16412	-108	188	16340
[accel]	16464	-220	48	16348	-140	252	16404
[accel]	16474	-236	92	16372	-144	204	16320
[accel]	16484	-252	40	16348	-180	168	16444
[accel]	16494	-256	16	16416	-144	184	16428
[accel]	16504	-188	-64	16216	-92	220	16492
[accel]	16514	-196	88	16348	-132	256	16416
[accel]	16524	-208	40	16376	-124	260	16488
[accel]	16534	-252	60	16436	-172	188	16404
[accel]	16544	-228	72	16436	-160	252	16324
[accel]	16555	-204	-44	16452	-140	172	16488
[accel]	16564	-192	80	16308	-104	220	16344
[accel]	16574	-128	60	16384	-112	140	16316
[accel]	16584	-156	-60	16364	-120	304	16528
[accel]	16594	-280	8	16340	-172	184	16384
[accel]	16604	-220	12	16232	-120	220	16432
[accel]	16614	-188	12	16280	-172	188	16548
[accel]	16624	-140	-80	16452	-132	192	16416
[accel]	16634	-132	60	16240	-100	264	16468
[accel]	16644	-296	72	16416	-124	272	16496
[accel]	16654	-60	52	16312	-124	144	16520
[accel]	16664	-160	16	16256	-196	184	16348
[accel]	16674	-216	44	16344	-76	276	16364
[accel]	16684	-164	52	16300	-96	164	16280
[accel]	16694	-164	-64	16260	-68	208	16624
[accel]	16704	-196	-28	16416	-160	152	16408
[accel]	16714	-228	-56	16528	-76	244	16396
[accel]	16724	-308	-16	16440	-92	208	16468
[accel]	16734	-212	76	16372	-112	280	16324
[accel]	16744	-220	28	16348	-176	88	16372
[accel]	16754	-192	80	16300	-136	260	16392
[accel]	16764	-212	20	16336	-96	256	16352
[accel]	16774	-196	84	16216	-28	144	16416
[accel]	16784	-264	-4	16348	-124	180	16388
[accel]	16794	-196	8	16300	-132	188	16392
[accel]	16804	-160	16	16328	-160	184	16352
[accel]	16814	-212	-40	16404	-108	140	16476
[accel]	16824	-140	52	16308	-128	196	16368
[accel]	16834	-308	56	16316	-60	180	16308
[accel]	16844	-152	56	16312	-140	204	16500
[accel]	16854	-264	24	16232	-56	356	16364
[accel]	16864	-324	-44	16272	-192	204	16340
[accel]	16874	-256	16	16412	-108	200	16536
[accel]	16884	-228	32	16352	-124	148	16364
[accel]	16894	-160	32	16296	-136	152	16548
[accel]	16904	-236	48	16320	-200	212	16348
[accel]	16914	-324	0	16244	-204	200	16432
[accel]	16924	-152	0	16312	-192	156	16544
[accel]	16934	-204	24	16356	28	240	16484
[accel]	16944	-136	-72	16412	-168	188	16404
[accel]	16954	-112	8	16220	-112	252	16420
[accel]	16964	-264	-52	16348	-172	260	16400
[accel]	16974	-236	-24	16296	-60	168	16536
[accel]	16984	-232	64	16276	-192	112	16328
[accel]	16994	-192	-12	16340	-136	108	16436
[accel]	17004	-300	28	16380	-224	160	16384
[accel]	17014	-248	40	16432	-172	276	16288
[accel]	17024	-168	68	16428	-88	228	16376
[accel]	17034	-108	32	16260	-84	148	16524
[accel]	17044	-236	-40	16348	-120	208	16352
[accel]	17054	-212	52	16448	-148	244	16408
[accel]	17064	-164	96	16352	-76	160	16516
[accel]	17074	-236	-28	16400	-72	184	16424
[accel]	17084	-192	104	16328	-132	168	16372
[accel]	17094	-208	44	16280	-160	172	16360
[accel]	17104	-208	-24	16284	-204	196	16584
[accel]	17114	-280	20	16420	-108	244	16412
[accel]	17124	-208	68	16484	-196	152	16552
[accel]	17134	-216	92	16396	-72	200	16516
[accel]	17144	-188	-28	16332	-76	196	16416
[accel]	17154	-164	-56	16420	-28	320	16368
[accel]	17164	-252	-12	16468	-56	292	16512
[accel]	17174	-264	56	16332	-120	192	16484
[accel]	17184	-224	88	16420	-64	140	16336
[accel]	17195	-248	-16	16372	-120	168	16384
[accel]	17204	-256	0	16468	-76	188	16320
[accel]	17214	-240	-4	16388	-176	184	16520
[accel]	17224	-268	-16	16328	-172	216	16488
[accel]	17234	-212	32	16448	-120	316	16464
