ax	ay	az
-0.2169342	-0.053634644	9.864044
-0.2169342	-0.053634644	9.864044
-0.2169342	-0.053634644	9.864044
-0.2169342	-0.053634644	9.864044
-0.2169342	-0.053634644	9.864044
-0.2169342	-0.056030273	9.866425
-0.2169342	-0.058425903	9.866425
-0.2169342	-0.058425903	9.866425
-0.2169342	-0.058425903	9.866425
-0.21931458	-0.058425903	9.866425
-0.2169342	-0.058425903	9.86882
-0.2169342	-0.058425903	9.86882
-0.2169342	-0.058425903	9.86882
-0.2169342	-0.058425903	9.86882
-0.21453857	-0.058425903	9.86882
-0.21453857	-0.06321716	9.871216
-0.21453857	-0.06321716	9.871216
-0.21453857	-0.06321716	9.873611
-0.21453857	-0.06321716	9.873611
-0.21453857	-0.06321716	9.873611
-0.21453857	-0.06321716	9.876007
-0.21453857	-0.06321716	9.873611
-0.21453857	-0.06321716	9.873611
-0.21214294	-0.065597534	9.873611
-0.21214294	-0.06321716	9.876007
-0.21214294	-0.06321716	9.876007
-0.21214294	-0.06321716	9.876007
-0.21453857	-0.06321716	9.876007
-0.21214294	-0.06321716	9.876007
-0.21214294	-0.060821533	9.878387
-0.21214294	-0.06321716	9.878387
-0.21453857	-0.06321716	9.876007
-0.20974731	-0.060821533	9.876007
-0.21214294	-0.060821533	9.876007
-0.21931458	-0.058425903	9.876007
-0.21931458	-0.058425903	9.878387
-0.21214294	-0.060821533	9.876007
-0.21214294	-0.060821533	9.878387
-0.21214294	-0.058425903	9.880783
-0.20974731	-0.058425903	9.878387
-0.20974731	-0.058425903	9.876007
-0.21214294	-0.056030273	9.878387
-0.21453857	-0.056030273	9.876007
-0.21214294	-0.060821533	9.876007
-0.21214294	-0.060821533	9.876007
-0.21453857	-0.058425903	9.876007
-0.21214294	-0.060821533	9.876007
-0.20497131	-0.060821533	9.876007
-0.19778442	-0.060821533	9.871216
-0.20018005	-0.058425903	9.866425
-0.20018005	-0.056030273	9.866425
-0.20018005	-0.056030273	9.86882
-0.20257568	-0.056030273	9.871216
-0.20257568	-0.056030273	9.871216
-0.20497131	-0.053634644	9.86882
-0.20257568	-0.053634644	9.86882
-0.20257568	-0.051254272	9.86882
-0.20497131	-0.053634644	9.864044
-0.19778442	-0.056030273	9.864044
-0.20018005	-0.053634644	9.861649
-0.19778442	-0.051254272	9.861649
-0.19778442	-0.048858643	9.859253
-0.19778442	-0.048858643	9.859253
-0.20018005	-0.046463013	9.859253
-0.20018005	-0.048858643	9.859253
-0.19778442	-0.044067383	9.859253
-0.19778442	-0.046463013	9.859253
-0.19778442	-0.044067383	9.854462
-0.19778442	-0.044067383	9.852066
-0.19778442	-0.046463013	9.856857
-0.1953888	-0.044067383	9.856857
-0.19778442	-0.044067383	9.852066
-0.20018005	-0.044067383	9.852066
-0.19778442	-0.041671753	9.849686
-0.19778442	-0.041671753	9.849686
-0.20018005	-0.044067383	9.849686
-0.20018005	-0.044067383	9.852066
-0.20018005	-0.044067383	9.849686
-0.20018005	-0.041671753	9.849686
-0.20018005	-0.041671753	9.849686
-0.20018005	-0.041671753	9.849686
-0.20257568	-0.039276123	9.849686
-0.20257568	-0.039276123	9.852066
-0.20497131	-0.041671753	9.854462
-0.20735168	-0.041671753	9.856857
-0.20735168	-0.041671753	9.849686
-0.20735168	-0.039276123	9.849686
-0.20735168	-0.039276123	9.852066
-0.20974731	-0.039276123	9.854462
-0.20735168	-0.039276123	9.852066
-0.20018005	-0.041671753	9.849686
-0.19299316	-0.041671753	9.844894
-0.18582153	-0.041671753	9.840103
-0.18582153	-0.039276123	9.840103
-0.18582153	-0.039276123	9.842499
-0.18582153	-0.036895752	9.842499
-0.18821716	-0.034500122	9.844894
-0.18582153	-0.036895752	9.842499
-0.1834259	-0.034500122	9.842499
-0.18582153	-0.036895752	9.837723
-0.18582153	-0.034500122	9.835327
-0.1834259	-0.032104492	9.835327
-0.18103027	-0.029708862	9.835327
-0.1786499	-0.027313232	9.8329315
-0.18103027	-0.029708862	9.8329315
-0.18103027	-0.027313232	9.8329315
-0.1834259	-0.027313232	9.8329315
-0.1834259	-0.027313232	9.830536
-0.18103027	-0.027313232	9.830536
-0.18103027	-0.024932861	9.8329315
-0.1786499	-0.022537231	9.830536
-0.1786499	-0.024932861	9.82814
-0.1786499	-0.027313232	9.825745
-0.18103027	-0.027313232	9.82814
-0.1786499	-0.024932861	9.830536
-0.1786499	-0.024932861	9.8329315
-0.18103027	-0.024932861	9.8329315
-0.1786499	-0.022537231	9.835327
-0.17625427	-0.020141602	9.835327
-0.1786499	-0.020141602	9.837723
-0.17625427	-0.017745972	9.837723
-0.1786499	-0.020141602	9.837723
-0.1786499	-0.020141602	9.840103
-0.17625427	-0.020141602	9.842499
-0.17625427	-0.020141602	9.842499
-0.17625427	-0.017745972	9.842499
-0.17625427	-0.017745972	9.842499
-0.17625427	-0.017745972	9.844894
-0.17625427	-0.020141602	9.84729
-0.17625427	-0.020141602	9.84729
-0.17625427	-0.017745972	9.84729
-0.17625427	-0.020141602	9.84729
-0.1786499	-0.020141602	9.849686
-0.17625427	-0.022537231	9.852066
-0.1786499	-0.022537231	9.849686
-0.17385864	-0.022537231	9.849686
-0.16906738	-0.027313232	9.854462
-0.14993286	-0.027313232	9.844894
-0.15470886	-0.027313232	9.84729
-0.16667175	-0.029708862	9.849686
-0.16906738	-0.036895752	9.852066
-0.18103027	-0.032104492	9.856857
-0.1834259	-0.032104492	9.861649
-0.18821716	-0.034500122	9.864044
-0.1906128	-0.036895752	9.864044
-0.19299316	-0.036895752	9.86882
-0.1953888	-0.039276123	9.86882
-0.1953888	-0.039276123	9.871216
-0.20018005	-0.036895752	9.871216
-0.20735168	-0.036895752	9.873611
-0.21453857	-0.029708862	9.871216
-0.19778442	-0.039276123	9.873611
-0.17385864	-0.046463013	9.864044
-0.16667175	-0.044067383	9.856857
-0.16906738	-0.041671753	9.859253
-0.17146301	-0.044067383	9.864044
-0.16906738	-0.039276123	9.859253
-0.16906738	-0.036895752	9.859253
-0.16906738	-0.034500122	9.859253
-0.16906738	-0.032104492	9.861649
-0.17146301	-0.032104492	9.861649
-0.16906738	-0.029708862	9.859253
-0.16906738	-0.029708862	9.859253
-0.16906738	-0.029708862	9.859253
-0.16906738	-0.029708862	9.859253
-0.17146301	-0.029708862	9.859253
-0.17146301	-0.027313232	9.859253
-0.17146301	-0.027313232	9.854462
-0.16906738	-0.027313232	9.856857
-0.16667175	-0.027313232	9.856857
-0.16906738	-0.027313232	9.856857
-0.16667175	-0.024932861	9.856857
-0.16906738	-0.024932861	9.854462
-0.16906738	-0.022537231	9.852066
-0.16906738	-0.022537231	9.854462
-0.16906738	-0.022537231	9.852066
-0.17146301	-0.020141602	9.849686
-0.16906738	-0.022537231	9.849686
-0.17146301	-0.024932861	9.852066
-0.17146301	-0.024932861	9.849686
-0.17146301	-0.022537231	9.849686
-0.17146301	-0.022537231	9.84729
-0.17385864	-0.024932861	9.852066
-0.17385864	-0.024932861	9.849686
-0.17385864	-0.022537231	9.844894
-0.17385864	-0.022537231	9.842499
-0.17385864	-0.024932861	9.844894
-0.17385864	-0.024932861	9.844894
-0.17385864	-0.024932861	9.842499
-0.17625427	-0.024932861	9.842499
-0.17385864	-0.022537231	9.842499
-0.17385864	-0.022537231	9.840103
-0.17385864	-0.022537231	9.840103
-0.17625427	-0.024932861	9.837723
-0.17625427	-0.024932861	9.835327
-0.17385864	-0.022537231	9.835327
-0.17146301	-0.022537231	9.835327
-0.17146301	-0.017745972	9.835327
-0.17146301	-0.017745972	9.8329315
-0.17385864	-0.017745972	9.8329315
-0.17385864	-0.017745972	9.8329315
-0.17146301	-0.015350342	9.8329315
-0.17385864	-0.017745972	9.830536
-0.09010315	-0.027313232	9.820969
-0.06378174	-0.06321716	9.80661
-0.10925293	-0.032104492	9.794647
-0.13796997	-0.029708862	9.80661
-0.16906738	-0.032104492	9.813782
-0.16429138	-0.039276123	9.823364
-0.16429138	-0.039276123	9.830536
-0.1834259	-0.032104492	9.830536
-0.18582153	-0.034500122	9.8329315
-0.1906128	-0.034500122	9.835327
-0.1953888	-0.034500122	9.840103
-0.1953888	-0.034500122	9.840103
-0.19778442	-0.034500122	9.842499
-0.19778442	-0.036895752	9.840103
-0.1834259	-0.041671753	9.8329315
-0.19299316	-0.039276123	9.8329315
-0.1953888	-0.044067383	9.799438
-0.1906128	-0.039276123	9.82814
-0.14753723	-0.058425903	9.88797
-0.19299316	-0.056030273	9.82814
-0.1786499	-0.051254272	9.844894
-0.1953888	-0.051254272	9.809006
-0.1953888	-0.053634644	9.820969
-0.21931458	-0.051254272	9.816177
-0.2217102	-0.051254272	9.823364
-0.2217102	-0.051254272	9.835327
-0.2217102	-0.048858643	9.844894
-0.2217102	-0.046463013	9.825745
-0.2217102	-0.051254272	9.823364
-0.21931458	-0.053634644	9.840103
-0.21931458	-0.053634644	9.8329315
-0.21931458	-0.048858643	9.823364
-0.2169342	-0.048858643	9.835327
-0.2169342	-0.051254272	9.840103
-0.21453857	-0.056030273	9.835327
-0.21931458	-0.053634644	9.835327
-0.21931458	-0.056030273	9.840103
-0.21931458	-0.053634644	9.842499
-0.22410583	-0.048858643	9.849686
-0.2169342	-0.053634644	9.852066
-0.21931458	-0.053634644	9.849686
-0.21453857	-0.048858643	9.849686
-0.2169342	-0.051254272	9.852066
-0.2217102	-0.056030273	9.854462
-0.22410583	-0.060821533	9.852066
-0.2217102	-0.056030273	9.854462
-0.21453857	-0.051254272	9.854462
-0.21453857	-0.048858643	9.852066
-0.2217102	-0.039276123	9.852066
-0.24325562	0.00617981	9.852066
-0.20974731	-0.056030273	9.842499
-0.1906128	-0.07518005	9.84729
-0.18821716	-0.077560425	9.854462
-0.1906128	-0.072784424	9.859253
-0.19299316	-0.072784424	9.861649
-0.1953888	-0.072784424	9.864044
-0.1906128	-0.067993164	9.861649
-0.19299316	-0.065597534	9.859253
-0.1953888	-0.06321716	9.864044
-0.19778442	-0.06321716	9.864044
-0.1953888	-0.060821533	9.864044
-0.1953888	-0.060821533	9.866425
-0.1953888	-0.056030273	9.866425
-0.1953888	-0.056030273	9.866425
-0.19778442	-0.056030273	9.86882
-0.19778442	-0.053634644	9.86882
-0.20018005	-0.053634644	9.86882
-0.20018005	-0.053634644	9.873611
-0.20018005	-0.051254272	9.873611
-0.20257568	-0.051254272	9.873611
-0.20497131	-0.051254272	9.873611
-0.20497131	-0.053634644	9.873611
-0.20735168	-0.053634644	9.873611
-0.20735168	-0.051254272	9.871216
-0.20735168	-0.053634644	9.876007
-0.20735168	-0.053634644	9.876007
-0.20735168	-0.053634644	9.876007
-0.20735168	-0.056030273	9.878387
-0.21214294	-0.056030273	9.878387
-0.21931458	-0.048858643	9.873611
-0.21931458	-0.044067383	9.871216
-0.21931458	-0.041671753	9.871216
-0.20018005	-0.048858643	9.871216
-0.18582153	-0.058425903	9.871216
-0.18582153	-0.058425903	9.871216
-0.18821716	-0.056030273	9.86882
-0.19299316	-0.056030273	9.866425
-0.1953888	-0.056030273	9.86882
-0.1953888	-0.053634644	9.86882
-0.19778442	-0.053634644	9.86882
-0.20018005	-0.053634644	9.866425
-0.20018005	-0.053634644	9.866425
-0.20257568	-0.053634644	9.866425
-0.20257568	-0.051254272	9.866425
-0.20257568	-0.051254272	9.866425
-0.20257568	-0.051254272	9.86882
-0.20497131	-0.048858643	9.86882
-0.20257568	-0.046463013	9.866425
-0.20257568	-0.046463013	9.866425
-0.20497131	-0.046463013	9.864044
-0.20497131	-0.046463013	9.866425
-0.20497131	-0.044067383	9.864044
-0.20257568	-0.041671753	9.864044
-0.20257568	-0.044067383	9.861649
-0.21214294	-0.044067383	9.861649
-0.20974731	-0.044067383	9.861649
-0.20257568	-0.041671753	9.859253
-0.20497131	-0.041671753	9.856857
-0.20735168	-0.041671753	9.856857
-0.20497131	-0.041671753	9.854462
-0.20735168	-0.039276123	9.852066
-0.21214294	-0.034500122	9.849686
-0.21214294	-0.036895752	9.852066
-0.21214294	-0.039276123	9.854462
-0.2169342	-0.032104492	9.852066
-0.2169342	-0.032104492	9.852066
-0.2169342	-0.029708862	9.852066
-0.20735168	-0.032104492	9.852066
-0.1906128	-0.039276123	9.852066
-0.1834259	-0.041671753	9.849686
-0.18103027	-0.044067383	9.84729
-0.18582153	-0.044067383	9.844894
-0.18821716	-0.044067383	9.842499
-0.1906128	-0.041671753	9.84729
-0.1906128	-0.041671753	9.84729
-0.1953888	-0.041671753	9.849686
-0.1906128	-0.041671753	9.849686
-0.19299316	-0.041671753	9.849686
-0.1906128	-0.039276123	9.849686
-0.19299316	-0.039276123	9.84729
-0.1953888	-0.036895752	9.84729
-0.1953888	-0.036895752	9.842499
-0.1953888	-0.034500122	9.844894
-0.19778442	-0.036895752	9.84729
-0.19778442	-0.036895752	9.849686
-0.19778442	-0.039276123	9.84729
-0.20018005	-0.039276123	9.849686
-0.20018005	-0.036895752	9.852066
-0.20018005	-0.036895752	9.852066
-0.20018005	-0.036895752	9.849686
-0.20018005	-0.036895752	9.84729
-0.19778442	-0.036895752	9.84729
-0.19778442	-0.036895752	9.849686
-0.20018005	-0.036895752	9.849686
-0.20018005	-0.039276123	9.849686
-0.20257568	-0.039276123	9.849686
-0.20257568	-0.041671753	9.854462
-0.20257568	-0.041671753	9.854462
-0.20497131	-0.044067383	9.854462
-0.20497131	-0.044067383	9.856857
-0.20497131	-0.046463013	9.859253
-0.20497131	-0.048858643	9.861649
-0.20735168	-0.048858643	9.861649
-0.20497131	-0.046463013	9.861649
-0.20497131	-0.046463013	9.861649
-0.20497131	-0.046463013	9.861649
-0.20497131	-0.046463013	9.864044
-0.20735168	-0.048858643	9.866425
-0.20497131	-0.051254272	9.866425
-0.20497131	-0.053634644	9.866425
-0.20735168	-0.053634644	9.86882
-0.20735168	-0.053634644	9.86882
-0.20974731	-0.053634644	9.86882
-0.20974731	-0.056030273	9.86882
-0.20974731	-0.056030273	9.871216
-0.20974731	-0.056030273	9.871216
-0.20974731	-0.058425903	9.871216
-0.20974731	-0.058425903	9.871216
-0.20974731	-0.053634644	9.86882
-0.20735168	-0.056030273	9.871216
-0.20018005	-0.058425903	9.871216
-0.20497131	-0.056030273	9.871216
-0.20735168	-0.056030273	9.871216
-0.20974731	-0.056030273	9.871216
-0.21214294	-0.056030273	9.871216
-0.21214294	-0.056030273	9.871216
-0.21214294	-0.056030273	9.873611
-0.21214294	-0.056030273	9.873611
-0.21214294	-0.056030273	9.876007
-0.21214294	-0.058425903	9.876007
-0.21214294	-0.060821533	9.876007
-0.21214294	-0.06321716	9.876007
-0.20974731	-0.060821533	9.878387
-0.20974731	-0.060821533	9.878387
-0.21214294	-0.060821533	9.876007
-0.21214294	-0.060821533	9.878387
-0.21214294	-0.060821533	9.878387
-0.21214294	-0.058425903	9.876007
-0.21214294	-0.058425903	9.876007
-0.21214294	-0.056030273	9.873611
-0.21214294	-0.056030273	9.873611
-0.21214294	-0.058425903	9.873611
-0.21214294	-0.056030273	9.873611
-0.21453857	-0.056030273	9.873611
-0.21453857	-0.053634644	9.873611
-0.21453857	-0.053634644	9.885574
-0.21453857	-0.056030273	9.892746
-0.21453857	-0.053634644	9.897537
-0.21453857	-0.058425903	9.895142
-0.21214294	-0.060821533	9.892746
-0.20974731	-0.06321716	9.890366
-0.20974731	-0.06321716	9.890366
-0.21214294	-0.06321716	9.885574
-0.21453857	-0.060821533	9.880783
-0.2169342	-0.058425903	9.871216
-0.21453857	-0.056030273	9.871216
-0.21931458	-0.053634644	9.866425
-0.2217102	-0.056030273	9.86882
